UserID,Restaurant,Rating,Time,Location
44,applebees,2,1,2
44,applebees,3,1,3
44,applebees,4,2,1
44,applebees,5,2,2
44,applebees,5,2,3
44,big boy,1,1,1
44,big boy,2,1,2
44,big boy,3,1,3
44,big boy,4,2,1
44,big boy,5,2,2
44,big boy,5,2,3
44,burger king,1,1,1
44,burger king,2,1,2
44,burger king,3,1,3
44,burger king,4,2,1
44,burger king,5,2,2
44,burger king,5,2,3
44,cafe de la flor,1,1,1
44,cafe de la flor,2,1,2
44,cafe de la flor,3,1,3
44,cafe de la flor,4,2,1
44,cafe de la flor,5,2,2
44,cafe de la flor,5,2,3
44,carls jr,4,1,1
44,carls jr,5,1,2
44,carls jr,5,1,3
44,carls jr,1,2,1
44,carls jr,2,2,2
44,carls jr,3,2,3
44,carnitas uruapan,1,1,1
44,carnitas uruapan,2,1,2
44,carnitas uruapan,3,1,3
44,carnitas uruapan,4,2,1
44,carnitas uruapan,5,2,2
44,carnitas uruapan,5,2,3
44,casa plascencia,4,1,1
44,casa plascencia,5,1,2
44,casa plascencia,5,1,3
44,casa plascencia,1,2,1
44,casa plascencia,2,2,2
44,casa plascencia,3,2,3
44,cheripan,1,1,1
44,cheripan,2,1,2
44,cheripan,3,1,3
44,cheripan,4,2,1
44,cheripan,5,2,2
44,cheripan,5,2,3
44,costco,1,1,1
44,costco,2,1,2
44,costco,3,1,3
44,costco,4,2,1
44,costco,5,2,2
44,costco,5,2,3
44,daruma,1,1,1
44,daruma,2,1,2
44,daruma,3,1,3
44,daruma,4,2,1
44,daruma,5,2,2
44,daruma,5,2,3
44,dominos pizza,1,1,1
44,dominos pizza,2,1,2
44,dominos pizza,3,1,3
44,dominos pizza,4,2,1
44,dominos pizza,5,2,2
44,dominos pizza,5,2,3
44,el mazateno,4,1,1
44,el mazateno,5,1,2
44,el mazateno,5,1,3
44,el mazateno,1,2,1
44,el mazateno,2,2,2
44,el mazateno,3,2,3
44,el porton,1,1,1
44,el porton,2,1,2
44,el porton,3,1,3
44,el porton,4,2,1
44,el porton,5,2,2
44,el porton,5,2,3
44,el rodeo,1,1,1
44,el rodeo,2,1,2
44,el rodeo,3,1,3
44,el rodeo,4,2,1
44,el rodeo,5,2,2
44,el rodeo,5,2,3
44,fonda argentina,4,1,1
44,fonda argentina,5,1,2
44,fonda argentina,5,1,3
44,fonda argentina,1,2,1
44,fonda argentina,2,2,2
44,fonda argentina,3,2,3
44,giuseppis,4,1,1
44,giuseppis,5,1,2
44,giuseppis,5,1,3
44,giuseppis,1,2,1
44,giuseppis,2,2,2
44,giuseppis,3,2,3
44,kentucky fried chicken,1,1,1
44,kentucky fried chicken,2,1,2
44,kentucky fried chicken,3,1,3
44,kentucky fried chicken,4,2,1
44,kentucky fried chicken,5,2,2
44,kentucky fried chicken,5,2,3
44,la casa del mole,4,1,1
44,la casa del mole,5,1,2
44,la casa del mole,5,1,3
44,la casa del mole,1,2,1
44,la casa del mole,2,2,2
44,la casa del mole,3,2,3
44,la lena,1,1,1
44,la lena,2,1,2
44,la lena,3,1,3
44,la lena,4,2,1
44,la lena,5,2,2
44,la lena,5,2,3
44,la querencia,1,1,1
44,la querencia,2,1,2
44,la querencia,3,1,3
44,la querencia,4,2,1
44,la querencia,5,2,2
44,la querencia,5,2,3
44,la torta plaza,1,1,1
44,la torta plaza,2,1,2
44,la torta plaza,3,1,3
44,la torta plaza,4,2,1
44,la torta plaza,5,2,2
44,la torta plaza,5,2,3
44,la espadana,4,1,1
44,la espadana,5,1,2
44,la espadana,5,1,3
44,la espadana,1,2,1
44,la espadana,2,2,2
44,la espadana,3,2,3
44,landini ristorante toscano,4,1,1
44,landini ristorante toscano,5,1,2
44,landini ristorante toscano,5,1,3
44,landini ristorante toscano,1,2,1
44,landini ristorante toscano,2,2,2
44,landini ristorante toscano,3,2,3
44,los arcos,1,1,1
44,los arcos,2,1,2
44,los arcos,3,1,3
44,los arcos,4,2,1
44,los arcos,5,2,2
44,los arcos,5,2,3
44,mc donals,1,1,1
44,mc donals,2,1,2
44,mc donals,3,1,3
44,mc donals,4,2,1
44,mc donals,5,2,2
44,mc donals,5,2,3
44,pampas do brasil,4,1,1
44,pampas do brasil,5,1,2
44,pampas do brasil,5,1,3
44,pampas do brasil,1,2,1
44,pampas do brasil,2,2,2
44,pampas do brasil,3,2,3
44,pancake house,1,1,1
44,pancake house,2,1,2
44,pancake house,3,1,3
44,pancake house,4,2,1
44,pancake house,5,2,2
44,pancake house,5,2,3
44,peter piper pizza,1,1,1
44,peter piper pizza,2,1,2
44,peter piper pizza,3,1,3
44,peter piper pizza,4,2,1
44,peter piper pizza,5,2,2
44,peter piper pizza,5,2,3
44,californias,1,1,1
44,californias,2,1,2
44,californias,3,1,3
44,californias,4,2,1
44,californias,5,2,2
44,californias,5,2,3
44,ricardos,1,1,1
44,ricardos,2,1,2
44,ricardos,3,1,3
44,ricardos,4,2,1
44,ricardos,5,2,2
44,ricardos,5,2,3
44,cien anos,1,1,1
44,cien anos,2,1,2
44,cien anos,3,1,3
44,cien anos,4,2,1
44,cien anos,5,2,2
44,cien anos,5,2,3
44,sanborns,1,1,1
44,sanborns,2,1,2
44,sanborns,3,1,3
44,sanborns,4,2,1
44,sanborns,5,2,2
44,sanborns,5,2,3
44,sirloin stockade,1,1,1
44,sirloin stockade,2,1,2
44,sirloin stockade,3,1,3
44,sirloin stockade,4,2,1
44,sirloin stockade,5,2,2
44,sirloin stockade,5,2,3
44,subway,1,1,1
44,subway,2,1,2
44,subway,3,1,3
44,subway,4,2,1
44,subway,5,2,2
44,subway,5,2,3
44,super antojitos,1,1,1
44,super antojitos,2,1,2
44,super antojitos,3,1,3
44,super antojitos,4,2,1
44,super antojitos,5,2,2
44,super antojitos,5,2,3
44,tortas chapultepec,4,1,1
44,tortas chapultepec,5,1,2
44,tortas chapultepec,5,1,3
44,tortas chapultepec,1,2,1
44,tortas chapultepec,2,2,2
44,tortas chapultepec,3,2,3
44,tortas la vuelta,1,1,1
44,tortas la vuelta,2,1,2
44,tortas la vuelta,3,1,3
44,tortas la vuelta,4,2,1
44,tortas la vuelta,5,2,2
44,tortas la vuelta,5,2,3
44,tortas wash movile,1,1,1
44,tortas wash movile,2,1,2
44,tortas wash movile,3,1,3
44,tortas wash movile,4,2,1
44,tortas wash movile,5,2,2
44,tortas wash movile,5,2,3
44,villa saverios,4,1,1
44,villa saverios,5,1,2
44,villa saverios,5,1,3
44,villa saverios,1,2,1
44,villa saverios,2,2,2
44,villa saverios,3,2,3
44,vips,4,1,1
44,vips,5,1,2
44,vips,5,1,3
44,vips,1,2,1
44,vips,2,2,2
44,vips,3,2,3
45,burger king,5,1,3
45,cafe de la flor,5,2,1
45,costco,5,1,1
45,el mazateno,5,2,2
45,la casa del mole,5,2,3
45,subway,5,1,2
46,carnitas uruapan,5,2,1
46,daruma,5,2,2
46,el mazateno,5,1,2
46,el porton,5,1,1
46,pampas do brasil,5,2,3
46,ricardos,5,1,2
47,applebees,1,1,1
47,applebees,1,1,2
47,applebees,1,1,3
47,applebees,3,2,1
47,applebees,2,2,2
47,applebees,1,2,3
47,cafe de la flor,5,1,1
47,cafe de la flor,5,1,2
47,cafe de la flor,4,1,3
47,cafe de la flor,5,2,1
47,cafe de la flor,5,2,2
47,cafe de la flor,5,2,3
47,cheripan,1,1,1
47,cheripan,1,1,2
47,cheripan,1,1,3
47,cheripan,4,2,1
47,cheripan,4,2,2
47,cheripan,4,2,3
47,el mazateno,1,1,1
47,el mazateno,3,1,2
47,el mazateno,2,1,3
47,el mazateno,1,2,1
47,el mazateno,5,2,2
47,el mazateno,1,2,3
47,la espadana,1,1,1
47,la espadana,1,1,2
47,la espadana,1,1,3
47,la espadana,5,2,1
47,la espadana,5,2,2
47,la espadana,5,2,3
48,burger king,1,1,1
48,burger king,3,1,2
48,burger king,3,1,3
48,burger king,3,2,1
48,burger king,2,2,2
48,burger king,2,2,3
48,carls jr,2,1,1
48,carls jr,4,1,2
48,carls jr,4,1,3
48,carls jr,3,2,1
48,carls jr,5,2,2
48,carls jr,5,2,3
48,el mazateno,3,1,1
48,el mazateno,5,1,2
48,el mazateno,5,1,3
48,el mazateno,4,2,1
48,el mazateno,5,2,2
48,el mazateno,5,2,3
48,peter piper pizza,3,1,1
48,peter piper pizza,5,1,2
48,peter piper pizza,5,1,3
48,peter piper pizza,4,2,1
48,peter piper pizza,5,2,2
48,peter piper pizza,5,2,3
48,sirloin stockade,2,1,1
48,sirloin stockade,4,1,2
48,sirloin stockade,4,1,3
48,sirloin stockade,2,2,1
48,sirloin stockade,4,2,2
48,sirloin stockade,4,2,3
48,tortas wash movile,2,1,1
48,tortas wash movile,5,1,2
48,tortas wash movile,5,1,3
48,tortas wash movile,2,2,1
48,tortas wash movile,5,2,2
48,tortas wash movile,5,2,3
49,carls jr,5,1,1
49,carls jr,5,1,2
49,carls jr,5,1,3
49,carls jr,2,2,1
49,carls jr,5,2,2
49,carls jr,5,2,3
49,carnitas uruapan,3,1,1
49,carnitas uruapan,2,1,2
49,carnitas uruapan,2,1,3
49,carnitas uruapan,3,2,1
49,carnitas uruapan,2,2,2
49,carnitas uruapan,2,2,3
49,daruma,2,1,1
49,daruma,5,1,2
49,daruma,5,1,3
49,daruma,2,2,1
49,daruma,5,2,2
49,daruma,5,2,3
49,el mazateno,3,1,1
49,el mazateno,5,1,2
49,el mazateno,5,1,3
49,el mazateno,2,2,1
49,el mazateno,5,2,2
49,el mazateno,5,2,3
49,la espadana,4,1,1
49,la espadana,3,1,2
49,la espadana,3,1,3
49,la espadana,5,2,1
49,la espadana,2,2,2
49,la espadana,5,2,3
49,sirloin stockade,4,1,1
49,sirloin stockade,3,1,2
49,sirloin stockade,3,1,3
49,sirloin stockade,5,2,1
49,sirloin stockade,2,2,2
49,sirloin stockade,5,2,3
50,burger king,4,1,1
50,burger king,4,1,2
50,burger king,4,1,3
50,burger king,4,2,1
50,burger king,4,2,2
50,burger king,4,2,3
50,carls jr,4,1,1
50,carls jr,4,1,2
50,carls jr,4,1,3
50,carls jr,4,2,1
50,carls jr,4,2,2
50,carls jr,4,2,3
50,costco,2,1,1
50,costco,2,1,2
50,costco,2,1,3
50,costco,4,2,1
50,costco,4,2,2
50,costco,4,2,3
50,daruma,3,1,1
50,daruma,3,1,2
50,daruma,3,1,3
50,daruma,3,2,1
50,daruma,3,2,2
50,daruma,3,2,3
50,el mazateno,1,1,1
50,el mazateno,2,1,2
50,el mazateno,3,1,3
50,el mazateno,4,2,1
50,el mazateno,4,2,2
50,el mazateno,4,2,3
50,kentucky fried chicken,3,1,1
50,kentucky fried chicken,3,1,2
50,kentucky fried chicken,3,1,3
50,kentucky fried chicken,3,2,1
50,kentucky fried chicken,3,2,2
50,kentucky fried chicken,3,2,3
50,peter piper pizza,3,1,1
50,peter piper pizza,2,1,2
50,peter piper pizza,1,1,3
50,peter piper pizza,3,2,1
50,peter piper pizza,3,2,2
50,peter piper pizza,3,2,3
50,sanborns,3,1,1
50,sanborns,3,1,2
50,sanborns,3,1,3
50,sanborns,3,2,1
50,sanborns,3,2,2
50,sanborns,3,2,3
50,sirloin stockade,3,1,1
50,sirloin stockade,3,1,2
50,sirloin stockade,3,1,3
50,sirloin stockade,3,2,1
50,sirloin stockade,3,2,2
50,sirloin stockade,3,2,3
